feature,row_count,ticker_count,date_count,numeric_count,missing_fraction
nz_pensions_cash_and_deposits_percentage_of_assets,11,0,11,11,0.99763644177052
nz_pensions_cash_and_deposits_us_dollar,11,0,11,11,0.99763644177052
nz_pensions_equity_issued_by_entities_located_abroad_national_currency,11,0,11,11,0.99763644177052
nz_pensions_equity_issued_by_entities_located_abroad_us_dollar,11,0,11,11,0.99763644177052
nz_pensions_equity_national_currency,11,0,11,11,0.99763644177052
nz_pensions_equity_percentage_of_assets,11,0,11,11,0.99763644177052
nz_pensions_equity_us_dollar,11,0,11,11,0.99763644177052
nz_pensions_listed_equity_national_currency,11,0,11,11,0.99763644177052
nz_pensions_listed_equity_percentage_of_equity_holdings,11,0,11,11,0.99763644177052
nz_pensions_listed_equity_us_dollar,11,0,11,11,0.99763644177052
nz_pensions_loans_national_currency,11,0,11,11,0.99763644177052
nz_pensions_loans_percentage_of_assets,11,0,11,11,0.99763644177052
nz_pensions_loans_us_dollar,11,0,11,11,0.99763644177052
nz_pensions_mutual_funds_national_currency,11,0,11,11,0.99763644177052
nz_pensions_mutual_funds_percentage_of_assets,11,0,11,11,0.99763644177052
nz_pensions_mutual_funds_us_dollar,11,0,11,11,0.99763644177052
nz_pensions_unlisted_equity_national_currency,11,0,11,11,0.99763644177052
nz_pensions_unlisted_equity_percentage_of_equity_holdings,11,0,11,11,0.99763644177052
nz_pensions_unlisted_equity_us_dollar,11,0,11,11,0.99763644177052
trailing_fees_and_commissions,11,8,8,11,0.9999826456268557
nz_pensions_assets_overseas_issued_by_entities_located_abroad_percentage_change,10,0,10,10,0.9978513107004727
nz_pensions_bills_and_bonds_issued_by_public_and_private_sector_percentage_change,10,0,10,10,0.9978513107004727
nz_pensions_bonds_issued_by_the_private_sector_percentage_change,10,0,10,10,0.9978513107004727
nz_pensions_cash_and_deposits_in_entities_located_abroad_percentage_change,10,0,10,10,0.9978513107004727
nz_pensions_cash_and_deposits_percentage_change,10,0,10,10,0.9978513107004727
nz_pensions_equity_percentage_change,10,0,10,10,0.9978513107004727
nz_pensions_loans_percentage_change,10,0,10,10,0.9978513107004727
nz_pensions_mutual_funds_percentage_change,10,0,10,10,0.9978513107004727
trailing_net_income_discontinuous_operations,10,8,7,10,0.9999842232971415
nz_pensions_bills_and_bonds_issued_by_entities_located_abroad_percentage_change,9,0,9,9,0.9980661796304254
nz_pensions_equity_issued_by_entities_located_abroad_percentage_change,9,0,9,9,0.9980661796304254
trailing_feesand_commission_expense,9,6,7,9,0.9999858009674274
annual_other_non_interest_expense,8,2,8,8,0.9999873786377133
trailing_dividend_income,8,6,6,8,0.9999873786377133
trailing_restructuring_and_mergern_acquisition,8,7,4,8,0.9999873786377133
trailing_gain_on_sale_of_security,7,4,5,7,0.9999889563079991
annual_incomefrom_associatesand_other_participating_interests,6,3,5,6,0.999990533978285
annual_write_off,6,2,6,6,0.999990533978285
trailing_other_special_charges,6,6,5,6,0.999990533978285
annual_average_dilution_earnings,4,1,4,4,0.9999936893188567
annual_credit_losses_provision,4,1,4,4,0.9999936893188567
annual_foreign_exchange_trading_gains,4,1,4,4,0.9999936893188567
annual_insurance_and_claims,4,1,4,4,0.9999936893188567
annual_net_occupancy_expense,4,1,4,4,0.9999936893188567
annual_occupancy_and_equipment,4,1,4,4,0.9999936893188567
annual_professional_expense_and_contract_services_expense,4,1,4,4,0.9999936893188567
annual_rent_expense_supplemental,4,1,4,4,0.9999936893188567
annual_total_premiums_earned,4,1,4,4,0.9999936893188567
trailing_other_non_interest_income,4,4,2,4,0.9999936893188567
trailing_feesand_commission_income,3,3,2,3,0.9999952669891424
trailing_non_interest_expense,3,3,1,3,0.9999952669891424
annual_gain_on_sale_of_business,2,1,2,2,0.9999968446594283
trailing_other_non_interest_expense,2,2,2,2,0.9999968446594283
trailing_write_off,2,2,2,2,0.9999968446594283
trailing_average_dilution_earnings,1,1,1,1,0.9999984223297141
trailing_credit_losses_provision,1,1,1,1,0.9999984223297141
trailing_foreign_exchange_trading_gains,1,1,1,1,0.9999984223297141
trailing_incomefrom_associatesand_other_participating_interests,1,1,1,1,0.9999984223297141
trailing_insurance_and_claims,1,1,1,1,0.9999984223297141
trailing_net_occupancy_expense,1,1,1,1,0.9999984223297141
trailing_occupancy_and_equipment,1,1,1,1,0.9999984223297141
trailing_other_interest_expense,1,1,1,1,0.9999984223297141
trailing_preferred_stock_dividends,1,1,1,1,0.9999984223297141
trailing_professional_expense_and_contract_services_expense,1,1,1,1,0.9999984223297141
trailing_rent_expense_supplemental,1,1,1,1,0.9999984223297141
trailing_total_premiums_earned,1,1,1,1,0.9999984223297141
