ticker,feature,max_repeat_run,max_repeat_span_days
RAK.NZ,trailing_net_income,1,0.0
RAK.NZ,trailing_net_income_common_stockholders,1,0.0
RAK.NZ,trailing_net_income_continuous_operations,1,0.0
RAK.NZ,trailing_net_income_from_continuing_and_discontinued_operation,1,0.0
RAK.NZ,trailing_net_income_from_continuing_operation_net_minority_interest,1,0.0
RAK.NZ,trailing_net_income_including_noncontrolling_interests,1,0.0
RAK.NZ,trailing_net_interest_income,1,0.0
RAK.NZ,trailing_normalized_ebitda,1,0.0
RAK.NZ,trailing_normalized_income,1,0.0
RAK.NZ,trailing_other_gand_a,1,0.0
RAK.NZ,trailing_other_non_operating_income_expenses,1,0.0
RAK.NZ,trailing_reconciled_depreciation,1,0.0
RAK.NZ,trailing_selling_and_marketing_expense,1,0.0
RAK.NZ,trailing_selling_general_and_administration,1,0.0
RAK.NZ,trailing_tax_effect_of_unusual_items,1,0.0
RAK.NZ,trailing_tax_provision,1,0.0
RAK.NZ,trailing_tax_rate_for_calcs,1,0.0
RAK.NZ,trailing_total_revenue,1,0.0
RAK.NZ,trailing_total_unusual_items,1,0.0
RAK.NZ,trailing_total_unusual_items_excluding_goodwill,1,0.0
RAK.NZ,volume,18,23.0
RTO.NZ,adj_close,893,1299.0
RTO.NZ,annual_basic_average_shares,1,0.0
RTO.NZ,annual_basic_eps,2,366.0
RTO.NZ,annual_depreciation_amortization_depletion_income_statement,1,0.0
RTO.NZ,annual_depreciation_and_amortization_in_income_statement,1,0.0
RTO.NZ,annual_depreciation_income_statement,1,0.0
RTO.NZ,annual_diluted_average_shares,1,0.0
RTO.NZ,annual_diluted_eps,2,366.0
RTO.NZ,annual_ebit,1,0.0
RTO.NZ,annual_ebitda,1,0.0
RTO.NZ,annual_general_and_administrative_expense,2,366.0
RTO.NZ,annual_interest_expense,1,0.0
RTO.NZ,annual_interest_income,1,0.0
RTO.NZ,annual_net_income,1,0.0
RTO.NZ,annual_net_income_common_stockholders,1,0.0
RTO.NZ,annual_net_income_continuous_operations,1,0.0
RTO.NZ,annual_net_income_from_continuing_and_discontinued_operation,1,0.0
RTO.NZ,annual_net_income_from_continuing_operation_net_minority_interest,1,0.0
RTO.NZ,annual_net_income_including_noncontrolling_interests,1,0.0
RTO.NZ,annual_net_interest_income,1,0.0
RTO.NZ,annual_normalized_ebitda,1,0.0
RTO.NZ,annual_normalized_income,1,0.0
RTO.NZ,annual_other_non_operating_income_expenses,1,0.0
RTO.NZ,annual_pretax_income,1,0.0
RTO.NZ,annual_reconciled_depreciation,1,0.0
RTO.NZ,annual_rent_and_landing_fees,1,0.0
RTO.NZ,annual_salaries_and_wages,4,1096.0
RTO.NZ,annual_selling_general_and_administration,2,366.0
RTO.NZ,annual_tax_effect_of_unusual_items,4,1096.0
RTO.NZ,annual_tax_provision,4,1096.0
RTO.NZ,annual_tax_rate_for_calcs,4,1096.0
RTO.NZ,close,893,1299.0
RTO.NZ,dividend,1,0.0
RTO.NZ,high,893,1299.0
RTO.NZ,low,893,1299.0
RTO.NZ,open,893,1299.0
RTO.NZ,split,1,0.0
RTO.NZ,trailing_basic_average_shares,2,183.0
RTO.NZ,trailing_basic_eps,2,183.0
RTO.NZ,trailing_depreciation_amortization_depletion_income_statement,1,0.0
RTO.NZ,trailing_depreciation_and_amortization_in_income_statement,1,0.0
RTO.NZ,trailing_depreciation_income_statement,1,0.0
RTO.NZ,trailing_diluted_average_shares,2,183.0
RTO.NZ,trailing_diluted_eps,2,183.0
RTO.NZ,trailing_ebit,1,0.0
RTO.NZ,trailing_ebitda,1,0.0
RTO.NZ,trailing_general_and_administrative_expense,1,0.0
RTO.NZ,trailing_interest_income,1,0.0
RTO.NZ,trailing_net_income,1,0.0
RTO.NZ,trailing_net_income_common_stockholders,1,0.0
RTO.NZ,trailing_net_income_continuous_operations,1,0.0
RTO.NZ,trailing_net_income_from_continuing_and_discontinued_operation,1,0.0
RTO.NZ,trailing_net_income_from_continuing_operation_net_minority_interest,1,0.0
RTO.NZ,trailing_net_income_including_noncontrolling_interests,1,0.0
RTO.NZ,trailing_net_interest_income,1,0.0
RTO.NZ,trailing_normalized_ebitda,1,0.0
RTO.NZ,trailing_normalized_income,1,0.0
RTO.NZ,trailing_other_non_operating_income_expenses,1,0.0
RTO.NZ,trailing_reconciled_depreciation,1,0.0
RTO.NZ,trailing_salaries_and_wages,1,0.0
RTO.NZ,trailing_selling_general_and_administration,1,0.0
RTO.NZ,trailing_tax_effect_of_unusual_items,1,0.0
RTO.NZ,trailing_tax_provision,1,0.0
RTO.NZ,trailing_tax_rate_for_calcs,1,0.0
RTO.NZ,volume,892,1298.0
RUA.NZ,adj_close,9,10.0
RUA.NZ,annual_amortization,1,0.0
RUA.NZ,annual_amortization_of_intangibles_income_statement,1,0.0
RUA.NZ,annual_basic_average_shares,1,0.0
RUA.NZ,annual_basic_eps,1,0.0
RUA.NZ,annual_depreciation_amortization_depletion_income_statement,1,0.0
RUA.NZ,annual_depreciation_and_amortization_in_income_statement,1,0.0
RUA.NZ,annual_depreciation_income_statement,1,0.0
RUA.NZ,annual_diluted_average_shares,1,0.0
RUA.NZ,annual_diluted_eps,1,0.0
RUA.NZ,annual_ebit,1,0.0
RUA.NZ,annual_ebitda,1,0.0
RUA.NZ,annual_impairment_of_capital_assets,1,0.0
RUA.NZ,annual_interest_expense,1,0.0
RUA.NZ,annual_interest_income,1,0.0
RUA.NZ,annual_net_income,1,0.0
RUA.NZ,annual_net_income_common_stockholders,1,0.0
RUA.NZ,annual_net_income_continuous_operations,1,0.0
RUA.NZ,annual_net_income_from_continuing_and_discontinued_operation,1,0.0
RUA.NZ,annual_net_income_from_continuing_operation_net_minority_interest,1,0.0
RUA.NZ,annual_net_income_including_noncontrolling_interests,1,0.0
RUA.NZ,annual_net_interest_income,1,0.0
RUA.NZ,annual_normalized_ebitda,1,0.0
RUA.NZ,annual_normalized_income,1,0.0
RUA.NZ,annual_other_non_operating_income_expenses,1,0.0
RUA.NZ,annual_pretax_income,1,0.0
RUA.NZ,annual_reconciled_depreciation,1,0.0
RUA.NZ,annual_special_income_charges,1,0.0
RUA.NZ,annual_tax_effect_of_unusual_items,2,366.0
RUA.NZ,annual_tax_provision,1,0.0
RUA.NZ,annual_tax_rate_for_calcs,2,365.0
RUA.NZ,annual_total_revenue,1,0.0
RUA.NZ,annual_total_unusual_items,1,0.0
RUA.NZ,annual_total_unusual_items_excluding_goodwill,1,0.0
RUA.NZ,close,9,10.0
RUA.NZ,high,16,21.0
RUA.NZ,low,9,12.0
RUA.NZ,open,11,14.0
RUA.NZ,trailing_basic_average_shares,1,0.0
RUA.NZ,trailing_basic_eps,1,0.0
RUA.NZ,trailing_depreciation_amortization_depletion_income_statement,1,0.0
RUA.NZ,trailing_depreciation_and_amortization_in_income_statement,1,0.0
RUA.NZ,trailing_depreciation_income_statement,1,0.0
RUA.NZ,trailing_diluted_average_shares,1,0.0
RUA.NZ,trailing_diluted_eps,1,0.0
RUA.NZ,trailing_ebit,1,0.0
RUA.NZ,trailing_ebitda,1,0.0
RUA.NZ,trailing_impairment_of_capital_assets,1,0.0
RUA.NZ,trailing_interest_expense,1,0.0
RUA.NZ,trailing_interest_income,1,0.0
RUA.NZ,trailing_net_income,1,0.0
RUA.NZ,trailing_net_income_common_stockholders,1,0.0
RUA.NZ,trailing_net_income_continuous_operations,1,0.0
RUA.NZ,trailing_net_income_from_continuing_and_discontinued_operation,1,0.0
RUA.NZ,trailing_net_income_from_continuing_operation_net_minority_interest,1,0.0
RUA.NZ,trailing_net_income_including_noncontrolling_interests,1,0.0
RUA.NZ,trailing_net_interest_income,1,0.0
RUA.NZ,trailing_normalized_ebitda,1,0.0
RUA.NZ,trailing_normalized_income,1,0.0
RUA.NZ,trailing_other_non_operating_income_expenses,1,0.0
RUA.NZ,trailing_reconciled_depreciation,1,0.0
RUA.NZ,trailing_special_income_charges,1,0.0
RUA.NZ,trailing_tax_effect_of_unusual_items,1,0.0
RUA.NZ,trailing_tax_provision,1,0.0
RUA.NZ,trailing_tax_rate_for_calcs,1,0.0
RUA.NZ,trailing_total_revenue,1,0.0
RUA.NZ,trailing_total_unusual_items,1,0.0
RUA.NZ,trailing_total_unusual_items_excluding_goodwill,1,0.0
RUA.NZ,volume,1,0.0
RYM.NZ,adj_close,10,13.0
RYM.NZ,annual_amortization,1,0.0
RYM.NZ,annual_amortization_of_intangibles_income_statement,1,0.0
RYM.NZ,annual_basic_average_shares,1,0.0
RYM.NZ,annual_basic_eps,1,0.0
RYM.NZ,annual_depreciation_amortization_depletion_income_statement,1,0.0
RYM.NZ,annual_depreciation_and_amortization_in_income_statement,1,0.0
RYM.NZ,annual_depreciation_income_statement,1,0.0
RYM.NZ,annual_diluted_average_shares,1,0.0
RYM.NZ,annual_diluted_eps,1,0.0
RYM.NZ,annual_ebit,1,0.0
RYM.NZ,annual_ebitda,1,0.0
RYM.NZ,annual_general_and_administrative_expense,1,0.0
RYM.NZ,annual_impairment_of_capital_assets,1,0.0
RYM.NZ,annual_interest_expense,1,0.0
RYM.NZ,annual_interest_income,1,0.0
RYM.NZ,annual_net_income,1,0.0
RYM.NZ,annual_net_income_common_stockholders,1,0.0
RYM.NZ,annual_net_income_continuous_operations,1,0.0
RYM.NZ,annual_net_income_from_continuing_and_discontinued_operation,1,0.0
RYM.NZ,annual_net_income_from_continuing_operation_net_minority_interest,1,0.0
RYM.NZ,annual_net_income_including_noncontrolling_interests,1,0.0
RYM.NZ,annual_net_interest_income,1,0.0
RYM.NZ,annual_normalized_ebitda,1,0.0
RYM.NZ,annual_normalized_income,1,0.0
RYM.NZ,annual_other_gand_a,1,0.0
RYM.NZ,annual_other_non_operating_income_expenses,1,0.0
RYM.NZ,annual_pretax_income,1,0.0
RYM.NZ,annual_reconciled_depreciation,1,0.0
RYM.NZ,annual_salaries_and_wages,1,0.0
RYM.NZ,annual_selling_and_marketing_expense,1,0.0
RYM.NZ,annual_selling_general_and_administration,1,0.0
RYM.NZ,annual_special_income_charges,1,0.0
RYM.NZ,annual_tax_effect_of_unusual_items,1,0.0
RYM.NZ,annual_tax_provision,1,0.0
RYM.NZ,annual_tax_rate_for_calcs,3,731.0
RYM.NZ,annual_total_revenue,1,0.0
RYM.NZ,annual_total_unusual_items,1,0.0
RYM.NZ,annual_total_unusual_items_excluding_goodwill,1,0.0
RYM.NZ,close,10,13.0
RYM.NZ,dividend,2,175.0
RYM.NZ,high,10,13.0
RYM.NZ,low,10,13.0
RYM.NZ,open,9,10.0
RYM.NZ,split,1,0.0
RYM.NZ,trailing_amortization,1,0.0
RYM.NZ,trailing_amortization_of_intangibles_income_statement,1,0.0
RYM.NZ,trailing_basic_average_shares,1,0.0
RYM.NZ,trailing_basic_eps,1,0.0
RYM.NZ,trailing_depreciation_amortization_depletion_income_statement,1,0.0
RYM.NZ,trailing_depreciation_and_amortization_in_income_statement,1,0.0
RYM.NZ,trailing_depreciation_income_statement,1,0.0
RYM.NZ,trailing_diluted_average_shares,1,0.0
RYM.NZ,trailing_diluted_eps,1,0.0
RYM.NZ,trailing_ebit,1,0.0
RYM.NZ,trailing_ebitda,1,0.0
RYM.NZ,trailing_general_and_administrative_expense,1,0.0
RYM.NZ,trailing_impairment_of_capital_assets,1,0.0
RYM.NZ,trailing_interest_expense,1,0.0
RYM.NZ,trailing_interest_income,1,0.0
RYM.NZ,trailing_net_income,1,0.0
RYM.NZ,trailing_net_income_common_stockholders,1,0.0
RYM.NZ,trailing_net_income_continuous_operations,1,0.0
RYM.NZ,trailing_net_income_from_continuing_and_discontinued_operation,1,0.0
RYM.NZ,trailing_net_income_from_continuing_operation_net_minority_interest,1,0.0
RYM.NZ,trailing_net_income_including_noncontrolling_interests,1,0.0
RYM.NZ,trailing_net_interest_income,1,0.0
RYM.NZ,trailing_normalized_ebitda,1,0.0
RYM.NZ,trailing_normalized_income,1,0.0
RYM.NZ,trailing_other_gand_a,1,0.0
RYM.NZ,trailing_other_non_operating_income_expenses,1,0.0
RYM.NZ,trailing_reconciled_depreciation,1,0.0
RYM.NZ,trailing_salaries_and_wages,1,0.0
RYM.NZ,trailing_selling_and_marketing_expense,1,0.0
RYM.NZ,trailing_selling_general_and_administration,1,0.0
RYM.NZ,trailing_special_income_charges,1,0.0
RYM.NZ,trailing_tax_effect_of_unusual_items,1,0.0
RYM.NZ,trailing_tax_provision,1,0.0
RYM.NZ,trailing_tax_rate_for_calcs,1,0.0
RYM.NZ,trailing_total_revenue,1,0.0
RYM.NZ,trailing_total_unusual_items,1,0.0
RYM.NZ,trailing_total_unusual_items_excluding_goodwill,1,0.0
RYM.NZ,volume,4,5.0
RYM.NZ,wiki_views,3,2.0
RYM.NZ,wiki_views_desktop,4,3.0
RYM.NZ,wiki_views_mobile,4,3.0
SAN.NZ,adj_close,11,19.0
SAN.NZ,annual_amortization,1,0.0
SAN.NZ,annual_amortization_of_intangibles_income_statement,1,0.0
SAN.NZ,annual_basic_average_shares,3,731.0
SAN.NZ,annual_basic_eps,1,0.0
SAN.NZ,annual_depreciation_amortization_depletion_income_statement,1,0.0
SAN.NZ,annual_depreciation_and_amortization_in_income_statement,1,0.0
SAN.NZ,annual_depreciation_income_statement,1,0.0
SAN.NZ,annual_diluted_average_shares,3,731.0
SAN.NZ,annual_diluted_eps,1,0.0
SAN.NZ,annual_ebit,1,0.0
SAN.NZ,annual_ebitda,1,0.0
SAN.NZ,annual_general_and_administrative_expense,1,0.0
SAN.NZ,annual_interest_expense,1,0.0
SAN.NZ,annual_interest_income,1,0.0
SAN.NZ,annual_minority_interests,1,0.0
SAN.NZ,annual_net_income,1,0.0
SAN.NZ,annual_net_income_common_stockholders,1,0.0
SAN.NZ,annual_net_income_continuous_operations,1,0.0
SAN.NZ,annual_net_income_from_continuing_and_discontinued_operation,1,0.0
SAN.NZ,annual_net_income_from_continuing_operation_net_minority_interest,1,0.0
SAN.NZ,annual_net_income_including_noncontrolling_interests,1,0.0
SAN.NZ,annual_net_interest_income,1,0.0
SAN.NZ,annual_normalized_ebitda,1,0.0
SAN.NZ,annual_normalized_income,1,0.0
SAN.NZ,annual_other_gand_a,1,0.0
SAN.NZ,annual_other_non_operating_income_expenses,1,0.0
SAN.NZ,annual_pretax_income,1,0.0
SAN.NZ,annual_reconciled_depreciation,1,0.0
SAN.NZ,annual_selling_and_marketing_expense,1,0.0
SAN.NZ,annual_selling_general_and_administration,1,0.0
SAN.NZ,annual_tax_effect_of_unusual_items,3,1096.0
SAN.NZ,annual_tax_provision,1,0.0
SAN.NZ,annual_tax_rate_for_calcs,1,0.0
SAN.NZ,annual_total_revenue,1,0.0
SAN.NZ,close,11,19.0
SAN.NZ,dividend,3,536.0
SAN.NZ,high,10,13.0
SAN.NZ,low,9,13.0
SAN.NZ,open,9,13.0
SAN.NZ,trailing_amortization,1,0.0
SAN.NZ,trailing_amortization_of_intangibles_income_statement,1,0.0
SAN.NZ,trailing_basic_average_shares,3,731.0
SAN.NZ,trailing_basic_eps,1,0.0
SAN.NZ,trailing_depreciation_amortization_depletion_income_statement,1,0.0
SAN.NZ,trailing_depreciation_and_amortization_in_income_statement,1,0.0
SAN.NZ,trailing_depreciation_income_statement,1,0.0
SAN.NZ,trailing_diluted_average_shares,3,731.0
SAN.NZ,trailing_diluted_eps,1,0.0
SAN.NZ,trailing_ebit,1,0.0
SAN.NZ,trailing_ebitda,1,0.0
SAN.NZ,trailing_general_and_administrative_expense,1,0.0
SAN.NZ,trailing_interest_expense,1,0.0
SAN.NZ,trailing_interest_income,1,0.0
SAN.NZ,trailing_minority_interests,1,0.0
SAN.NZ,trailing_net_income,1,0.0
SAN.NZ,trailing_net_income_common_stockholders,1,0.0
SAN.NZ,trailing_net_income_continuous_operations,1,0.0
SAN.NZ,trailing_net_income_from_continuing_and_discontinued_operation,1,0.0
SAN.NZ,trailing_net_income_from_continuing_operation_net_minority_interest,1,0.0
SAN.NZ,trailing_net_income_including_noncontrolling_interests,1,0.0
SAN.NZ,trailing_net_interest_income,1,0.0
SAN.NZ,trailing_normalized_ebitda,1,0.0
SAN.NZ,trailing_normalized_income,1,0.0
SAN.NZ,trailing_other_gand_a,1,0.0
SAN.NZ,trailing_other_non_operating_income_expenses,1,0.0
SAN.NZ,trailing_reconciled_depreciation,1,0.0
SAN.NZ,trailing_selling_and_marketing_expense,1,0.0
SAN.NZ,trailing_selling_general_and_administration,1,0.0
SAN.NZ,trailing_tax_effect_of_unusual_items,1,0.0
SAN.NZ,trailing_tax_provision,1,0.0
SAN.NZ,trailing_tax_rate_for_calcs,1,0.0
SAN.NZ,trailing_total_revenue,1,0.0
SAN.NZ,volume,5,6.0
SAN.NZ,wiki_views,21,75.0
SAN.NZ,wiki_views_desktop,15,55.0
SAN.NZ,wiki_views_mobile,20,51.0
SCL.NZ,adj_close,8,9.0
SCL.NZ,annual_amortization,1,0.0
SCL.NZ,annual_amortization_of_intangibles_income_statement,1,0.0
SCL.NZ,annual_basic_average_shares,1,0.0
SCL.NZ,annual_basic_eps,1,0.0
SCL.NZ,annual_depreciation_amortization_depletion_income_statement,1,0.0
SCL.NZ,annual_depreciation_and_amortization_in_income_statement,1,0.0
SCL.NZ,annual_depreciation_income_statement,1,0.0
SCL.NZ,annual_diluted_average_shares,1,0.0
SCL.NZ,annual_diluted_eps,1,0.0
SCL.NZ,annual_ebit,1,0.0
SCL.NZ,annual_ebitda,1,0.0
SCL.NZ,annual_general_and_administrative_expense,1,0.0
SCL.NZ,annual_impairment_of_capital_assets,1,0.0
SCL.NZ,annual_interest_expense,1,0.0
SCL.NZ,annual_interest_income,1,0.0
SCL.NZ,annual_minority_interests,1,0.0
SCL.NZ,annual_net_income,1,0.0
SCL.NZ,annual_net_income_common_stockholders,1,0.0
SCL.NZ,annual_net_income_continuous_operations,1,0.0
SCL.NZ,annual_net_income_from_continuing_and_discontinued_operation,1,0.0
SCL.NZ,annual_net_income_from_continuing_operation_net_minority_interest,1,0.0
SCL.NZ,annual_net_income_including_noncontrolling_interests,1,0.0
SCL.NZ,annual_net_interest_income,1,0.0
SCL.NZ,annual_normalized_ebitda,1,0.0
SCL.NZ,annual_normalized_income,1,0.0
SCL.NZ,annual_other_non_operating_income_expenses,1,0.0
SCL.NZ,annual_pretax_income,1,0.0
SCL.NZ,annual_reconciled_depreciation,1,0.0
SCL.NZ,annual_rent_and_landing_fees,1,0.0
SCL.NZ,annual_salaries_and_wages,1,0.0
SCL.NZ,annual_selling_and_marketing_expense,1,0.0
SCL.NZ,annual_selling_general_and_administration,1,0.0
SCL.NZ,annual_special_income_charges,1,0.0
SCL.NZ,annual_tax_effect_of_unusual_items,1,0.0
SCL.NZ,annual_tax_provision,1,0.0
SCL.NZ,annual_tax_rate_for_calcs,1,0.0
SCL.NZ,annual_total_revenue,1,0.0
SCL.NZ,annual_total_unusual_items,1,0.0
SCL.NZ,annual_total_unusual_items_excluding_goodwill,1,0.0
SCL.NZ,close,8,9.0
SCL.NZ,dividend,8,1268.0
SCL.NZ,high,12,15.0
SCL.NZ,low,7,8.0
SCL.NZ,open,6,7.0
SCL.NZ,trailing_amortization,1,0.0
SCL.NZ,trailing_amortization_of_intangibles_income_statement,1,0.0
SCL.NZ,trailing_basic_average_shares,1,0.0
SCL.NZ,trailing_basic_eps,1,0.0
SCL.NZ,trailing_depreciation_amortization_depletion_income_statement,1,0.0
SCL.NZ,trailing_depreciation_and_amortization_in_income_statement,1,0.0
SCL.NZ,trailing_depreciation_income_statement,1,0.0
SCL.NZ,trailing_diluted_average_shares,1,0.0
SCL.NZ,trailing_diluted_eps,1,0.0
SCL.NZ,trailing_ebit,1,0.0
SCL.NZ,trailing_ebitda,1,0.0
SCL.NZ,trailing_general_and_administrative_expense,1,0.0
SCL.NZ,trailing_impairment_of_capital_assets,1,0.0
SCL.NZ,trailing_interest_expense,1,0.0
SCL.NZ,trailing_interest_income,1,0.0
SCL.NZ,trailing_minority_interests,1,0.0
SCL.NZ,trailing_net_income,1,0.0
SCL.NZ,trailing_net_income_common_stockholders,1,0.0
SCL.NZ,trailing_net_income_continuous_operations,1,0.0
SCL.NZ,trailing_net_income_from_continuing_and_discontinued_operation,1,0.0
SCL.NZ,trailing_net_income_from_continuing_operation_net_minority_interest,1,0.0
SCL.NZ,trailing_net_income_including_noncontrolling_interests,1,0.0
SCL.NZ,trailing_net_interest_income,1,0.0
SCL.NZ,trailing_normalized_ebitda,1,0.0
SCL.NZ,trailing_normalized_income,1,0.0
SCL.NZ,trailing_other_non_operating_income_expenses,1,0.0
SCL.NZ,trailing_reconciled_depreciation,1,0.0
SCL.NZ,trailing_rent_and_landing_fees,1,0.0
SCL.NZ,trailing_salaries_and_wages,1,0.0
SCL.NZ,trailing_selling_and_marketing_expense,1,0.0
SCL.NZ,trailing_selling_general_and_administration,1,0.0
SCL.NZ,trailing_special_income_charges,1,0.0
SCL.NZ,trailing_tax_effect_of_unusual_items,1,0.0
SCL.NZ,trailing_tax_provision,1,0.0
SCL.NZ,trailing_tax_rate_for_calcs,1,0.0
SCL.NZ,trailing_total_revenue,1,0.0
SCL.NZ,trailing_total_unusual_items,1,0.0
SCL.NZ,trailing_total_unusual_items_excluding_goodwill,1,0.0
SCL.NZ,volume,2,4.0
SCL.NZ,wiki_views,1,0.0
SCL.NZ,wiki_views_desktop,1,0.0
SCL.NZ,wiki_views_mobile,1,0.0
SCT.NZ,adj_close,18,23.0
SCT.NZ,annual_amortization,1,0.0
SCT.NZ,annual_amortization_of_intangibles_income_statement,1,0.0
SCT.NZ,annual_basic_average_shares,1,0.0
SCT.NZ,annual_basic_eps,1,0.0
SCT.NZ,annual_depreciation_amortization_depletion_income_statement,1,0.0
SCT.NZ,annual_depreciation_and_amortization_in_income_statement,1,0.0
SCT.NZ,annual_depreciation_income_statement,1,0.0
SCT.NZ,annual_diluted_average_shares,1,0.0
SCT.NZ,annual_diluted_eps,1,0.0
SCT.NZ,annual_ebit,1,0.0
SCT.NZ,annual_ebitda,1,0.0
SCT.NZ,annual_general_and_administrative_expense,1,0.0
SCT.NZ,annual_interest_expense,1,0.0
SCT.NZ,annual_interest_income,1,0.0
SCT.NZ,annual_minority_interests,1,0.0
SCT.NZ,annual_net_income,1,0.0
SCT.NZ,annual_net_income_common_stockholders,1,0.0
SCT.NZ,annual_net_income_continuous_operations,1,0.0
SCT.NZ,annual_net_income_from_continuing_and_discontinued_operation,1,0.0
SCT.NZ,annual_net_income_from_continuing_operation_net_minority_interest,1,0.0
SCT.NZ,annual_net_income_including_noncontrolling_interests,1,0.0
SCT.NZ,annual_net_interest_income,1,0.0
SCT.NZ,annual_normalized_ebitda,1,0.0
SCT.NZ,annual_normalized_income,1,0.0
SCT.NZ,annual_other_non_operating_income_expenses,1,0.0
SCT.NZ,annual_pretax_income,1,0.0
SCT.NZ,annual_reconciled_depreciation,1,0.0
SCT.NZ,annual_salaries_and_wages,1,0.0
SCT.NZ,annual_selling_general_and_administration,1,0.0
SCT.NZ,annual_special_income_charges,1,0.0
SCT.NZ,annual_tax_effect_of_unusual_items,1,0.0
SCT.NZ,annual_tax_provision,1,0.0
SCT.NZ,annual_tax_rate_for_calcs,1,0.0
SCT.NZ,annual_total_revenue,1,0.0
SCT.NZ,annual_total_unusual_items,1,0.0
SCT.NZ,annual_total_unusual_items_excluding_goodwill,1,0.0
SCT.NZ,close,18,23.0
SCT.NZ,dividend,5,728.0
SCT.NZ,high,13,19.0
SCT.NZ,low,18,24.0
SCT.NZ,open,14,17.0
SCT.NZ,split,2,364.0
SCT.NZ,trailing_amortization,1,0.0
SCT.NZ,trailing_amortization_of_intangibles_income_statement,1,0.0
SCT.NZ,trailing_basic_average_shares,1,0.0
SCT.NZ,trailing_basic_eps,1,0.0
SCT.NZ,trailing_depreciation_amortization_depletion_income_statement,1,0.0
SCT.NZ,trailing_depreciation_and_amortization_in_income_statement,1,0.0
SCT.NZ,trailing_depreciation_income_statement,1,0.0
SCT.NZ,trailing_diluted_average_shares,1,0.0
SCT.NZ,trailing_diluted_eps,1,0.0
SCT.NZ,trailing_ebit,1,0.0
SCT.NZ,trailing_ebitda,1,0.0
SCT.NZ,trailing_general_and_administrative_expense,1,0.0
SCT.NZ,trailing_interest_expense,1,0.0
SCT.NZ,trailing_interest_income,1,0.0
SCT.NZ,trailing_minority_interests,1,0.0
SCT.NZ,trailing_net_income,1,0.0
SCT.NZ,trailing_net_income_common_stockholders,1,0.0
SCT.NZ,trailing_net_income_continuous_operations,1,0.0
SCT.NZ,trailing_net_income_from_continuing_and_discontinued_operation,1,0.0
SCT.NZ,trailing_net_income_from_continuing_operation_net_minority_interest,1,0.0
SCT.NZ,trailing_net_income_including_noncontrolling_interests,1,0.0
SCT.NZ,trailing_net_interest_income,1,0.0
SCT.NZ,trailing_normalized_ebitda,1,0.0
SCT.NZ,trailing_normalized_income,1,0.0
SCT.NZ,trailing_other_non_operating_income_expenses,1,0.0
SCT.NZ,trailing_reconciled_depreciation,1,0.0
SCT.NZ,trailing_salaries_and_wages,1,0.0
SCT.NZ,trailing_selling_general_and_administration,1,0.0
SCT.NZ,trailing_special_income_charges,1,0.0
SCT.NZ,trailing_tax_effect_of_unusual_items,1,0.0
SCT.NZ,trailing_tax_provision,1,0.0
SCT.NZ,trailing_tax_rate_for_calcs,1,0.0
SCT.NZ,trailing_total_revenue,1,0.0
SCT.NZ,trailing_total_unusual_items,1,0.0
SCT.NZ,trailing_total_unusual_items_excluding_goodwill,1,0.0
SCT.NZ,volume,9,17.0
SDL.NZ,adj_close,92,138.0
SDL.NZ,annual_amortization,1,0.0
SDL.NZ,annual_amortization_of_intangibles_income_statement,1,0.0
SDL.NZ,annual_basic_average_shares,2,366.0
SDL.NZ,annual_basic_eps,1,0.0
SDL.NZ,annual_depreciation_amortization_depletion_income_statement,1,0.0
SDL.NZ,annual_depreciation_and_amortization_in_income_statement,1,0.0
SDL.NZ,annual_depreciation_income_statement,1,0.0
SDL.NZ,annual_diluted_average_shares,1,0.0
SDL.NZ,annual_diluted_eps,1,0.0
SDL.NZ,annual_ebit,1,0.0
SDL.NZ,annual_ebitda,1,0.0
SDL.NZ,annual_general_and_administrative_expense,1,0.0
SDL.NZ,annual_interest_expense,1,0.0
SDL.NZ,annual_interest_income,1,0.0
SDL.NZ,annual_net_income,1,0.0
SDL.NZ,annual_net_income_common_stockholders,1,0.0
SDL.NZ,annual_net_income_continuous_operations,1,0.0
SDL.NZ,annual_net_income_from_continuing_and_discontinued_operation,1,0.0
SDL.NZ,annual_net_income_from_continuing_operation_net_minority_interest,1,0.0
SDL.NZ,annual_net_income_including_noncontrolling_interests,1,0.0
SDL.NZ,annual_net_interest_income,1,0.0
SDL.NZ,annual_normalized_ebitda,1,0.0
SDL.NZ,annual_normalized_income,1,0.0
SDL.NZ,annual_other_gand_a,1,0.0
SDL.NZ,annual_other_non_operating_income_expenses,1,0.0
SDL.NZ,annual_pretax_income,1,0.0
SDL.NZ,annual_reconciled_depreciation,1,0.0
SDL.NZ,annual_salaries_and_wages,1,0.0
SDL.NZ,annual_selling_general_and_administration,1,0.0
SDL.NZ,annual_tax_effect_of_unusual_items,3,731.0
SDL.NZ,annual_tax_provision,1,0.0
SDL.NZ,annual_tax_rate_for_calcs,1,0.0
SDL.NZ,annual_total_revenue,1,0.0
SDL.NZ,close,92,138.0
SDL.NZ,dividend,2,156.0
SDL.NZ,high,92,138.0
SDL.NZ,low,92,138.0
SDL.NZ,open,92,138.0
SDL.NZ,trailing_amortization,1,0.0
SDL.NZ,trailing_amortization_of_intangibles_income_statement,1,0.0
SDL.NZ,trailing_basic_average_shares,2,366.0
SDL.NZ,trailing_basic_eps,1,0.0
SDL.NZ,trailing_depreciation_amortization_depletion_income_statement,1,0.0
